id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ear_t,ear_f,ear_m,ear_agr,ear_ind,ear_sev
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,12.4,8.700000000000001,13.4,3.2,19.1,12.8
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,14.8,15.6,14.7,,,14.8
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,14.4,12.4,14.5,5.5,6,15.1
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,14.2,8.700000000000001,14.3,5.5,6,15.4
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,8.200000000000001,7.600000000000001,8.5,7,2.7,12.9
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,10.4,10.5,10.4,5.4,3.1,13.3
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,11.9,13.4,11.6,3.9,4.100000000000001,13.4
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,6.4,3.4,7.4,3.7,3.2,11.5
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,6.7,4.5,7.5,3.6,3.2,11.7
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,9.5,13.1,7.7,2.4,3,12.9
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,6.7,1.6,11.8,,3.3,12.9
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,6.7,1.6,11.8,,3.3,12.9
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,,,,,,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,14.6,10.5,14.9,13.8,16.6,14.5
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,14.6,10.5,15,13.8,16.6,14.5
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,15.8,,15.8,,,15.8
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,4.100000000000001,3.6,4.4,,2.7,10.1
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,6,5.4,6.300000000000001,5.300000000000001,3,12.4
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,10.4,9.600000000000001,10.7,5.300000000000001,4.5,15.1
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,13,,13,3.2,5.300000000000001,17.7
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,55.90000000000001,12.7,59.90000000000001,3.2,5.5,66.8
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,65.10000000000001,12.7,71.10000000000001,,5.7,74.40000000000001
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,9.4,5.300000000000001,10.6,,8.300000000000001,13.3
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,11.5,12.1,11.3,12.7,7.600000000000001,12.8
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,11.8,13,11.4,12.7,7.100000000000001,12.7
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,10,8.800000000000001,10.4,,2.7,15.2
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,10,9.9,10,16.1,3.7,13.8
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,10,13,9.800000000000001,16.1,4.7,12.7
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,5.600000000000001,19.9,5.100000000000001,3.2,4.7,17.9
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,8.200000000000001,13,7.800000000000001,3.2,4.5,13.6
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,11.4,10.9,11.5,5.7,4.4,12.3
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,6.300000000000001,4.7,7,,2.8,15.6
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,9.1,8.800000000000001,9.200000000000001,8.6,3.5,14.3
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,11.1,13.3,10.6,8.6,4.600000000000001,13.9
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,6.2,3.6,7.7,7.5,4.3,16.1
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,6.2,3.6,7.7,7.5,4.3,16.1
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,,,,,,
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,6.4,1.5,11.4,15.2,2.6,16.5
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,7,2.5,9.700000000000001,15.2,3.6,12.5
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,8,7,8.1,15.3,5.9,10.2
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,2.9,1.9,3.2,3.2,3.4,5.5
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,3.9,2.9,4.2,3.2,3.5,7.100000000000001
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,6.7,5.600000000000001,7.100000000000001,1.6,3.9,8.1
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,3.2,2.2,3.4,2.4,3.2,6.300000000000001
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,3.4,2.3,3.6,2.4,3.2,6.800000000000001
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,6.100000000000001,4.100000000000001,6.2,1.9,3.2,8.1
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,4.3,3.2,4.3,3.2,3.1,10.9
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,4.4,3.6,4.5,3.2,3.1,10.7
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,6.300000000000001,4.2,6.800000000000001,4.3,3.4,9.600000000000001
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,3.4,3.8,3.2,3.4,3,9.300000000000001
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,3.6,4.100000000000001,3.5,3.4,3.1,9.1
3_16_292_0,2011,Urban,3,India,16,Tripura,292,North Tripura,7.4,8.9,6.9,,3.3,8.800000000000001
3_17_293_0,2011,Rural,3,India,17,Meghalaya,293,West Garo Hills,2.9,2.6,3.1,2.9,2.4,11.5
3_17_293_0,2011,Total,3,India,17,Meghalaya,293,West Garo Hills,4.3,3.9,4.5,2.9,2.5,13.3
3_17_293_0,2011,Urban,3,India,17,Meghalaya,293,West Garo Hills,14.9,13.2,15.8,,4.3,15.6
3_17_294_0,2011,Rural,3,India,17,Meghalaya,294,East Garo Hills,3,2.2,3.3,2.7,2.8,8.800000000000001
3_17_294_0,2011,Total,3,India,17,Meghalaya,294,East Garo Hills,3.9,3.2,4.2,2.8,3,9.4
3_17_294_0,2011,Urban,3,India,17,Meghalaya,294,East Garo Hills,8.4,7.9,8.6,3.5,6.100000000000001,10.2
3_17_295_0,2011,Rural,3,India,17,Meghalaya,295,South Garo Hills,4.2,2.9,5.5,3,6,8.4
3_17_295_0,2011,Total,3,India,17,Meghalaya,295,South Garo Hills,4.5,3,5.800000000000001,3,6.100000000000001,8.700000000000001
3_17_295_0,2011,Urban,3,India,17,Meghalaya,295,South Garo Hills,11.1,10.8,11.2,,10.6,11.3
3_17_296_0,2011,Rural,3,India,17,Meghalaya,296,West Khasi Hills,3.6,2.9,4,3.4,3.8,7.5
3_17_296_0,2011,Total,3,India,17,Meghalaya,296,West Khasi Hills,4.100000000000001,3.2,4.5,3.4,4.100000000000001,7.2
3_17_296_0,2011,Urban,3,India,17,Meghalaya,296,West Khasi Hills,6.100000000000001,5.2,6.4,3.6,6.100000000000001,6.9
3_17_297_0,2011,Rural,3,India,17,Meghalaya,297,Ribhoi,3.8,3.9,3.7,3,3.5,6.800000000000001
3_17_297_0,2011,Total,3,India,17,Meghalaya,297,Ribhoi,4.2,4,4.3,3,3.6,7.5
3_17_297_0,2011,Urban,3,India,17,Meghalaya,297,Ribhoi,8.800000000000001,8.1,8.9,2.6,5.600000000000001,10.7
3_17_298_0,2011,Rural,3,India,17,Meghalaya,298,East Khasi Hills,5.4,4.600000000000001,5.9,3.9,4.2,9.200000000000001
3_17_298_0,2011,Total,3,India,17,Meghalaya,298,East Khasi Hills,6.9,5.9,7.300000000000001,3.9,4.3,9.5
3_17_298_0,2011,Urban,3,India,17,Meghalaya,298,East Khasi Hills,8.800000000000001,8.1,9.1,,4.5,9.700000000000001
3_17_299_0,2011,Rural,3,India,17,Meghalaya,299,Jaintia Hills,4.4,4,4.600000000000001,2.7,5.300000000000001,5.9
3_17_299_0,2011,Total,3,India,17,Meghalaya,299,Jaintia Hills,4.9,4.3,5.300000000000001,2.7,4.800000000000001,6.9
3_17_299_0,2011,Urban,3,India,17,Meghalaya,299,Jaintia Hills,7.7,7.2,7.800000000000001,,4,10.9
3_18_300_0,2011,Rural,3,India,18,Assam,300,Kokrajhar,6.100000000000001,4.9,6.300000000000001,6.4,2.7,7.7
3_18_300_0,2011,Total,3,India,18,Assam,300,Kokrajhar,6.7,5.2,7.100000000000001,7,2.9,8.300000000000001
3_18_300_0,2011,Urban,3,India,18,Assam,300,Kokrajhar,10.8,6.5,11.8,16,6.9,11.1
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,3.7,2.8,3.9,2.5,3,6.300000000000001
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,4.2,3.5,4.3,2.5,3,6.2
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,6,7.7,5.7,,4.100000000000001,6.2
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,5.7,4,6,2.6,4.4,6.9
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,6.9,4.800000000000001,7.300000000000001,2.6,4.4,8.300000000000001
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,14.1,10,14.9,,,14.1
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,4.2,5.300000000000001,4.100000000000001,3,3.8,5.9
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,4.600000000000001,4.600000000000001,4.600000000000001,3,3.8,6.300000000000001
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,7.4,3.5,8.800000000000001,,4,7.5
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,5.800000000000001,3.1,6.2,2.9,6.5,10.8
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,6.600000000000001,3.1,7.2,2.9,7.300000000000001,11.7
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,15.4,2.8,17.6,,16.6,14.8
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,3.8,5,3.6,2.7,3.3,7.4
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,4.2,6.7,4,2.7,3.2,7.4
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,6,17.9,5.300000000000001,,3.1,7.5
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,2.4,1.6,2.8,1.8,3.3,5.5
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,2.6,1.8,3,1.8,3.3,5.7
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,6,9.600000000000001,5.5,,3.2,6.2
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,3,1.2,3.2,2.1,3.2,3.9
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,3.7,1.2,4.100000000000001,2.1,5.300000000000001,4.7
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,10,.9,10.4,,12.4,9.300000000000001
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,4.800000000000001,1.6,5,2.9,3,7.600000000000001
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,5.300000000000001,1.9,5.5,2.9,3,8
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,10.5,10,10.5,,,10.5
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,3,2.1,3.2,2.2,2.7,5.9
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,3.1,2.2,3.3,2.3,3.1,5
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,4.100000000000001,3.5,4.2,3.2,6.2,2.5
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,3.1,2.7,3.3,2.3,3.5,6.100000000000001
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,5.600000000000001,3.1,6.300000000000001,2.3,7.5,8.800000000000001
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,15.7,5.7,17.2,,17.6,11.8
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,6.2,2.7,8.300000000000001,2.4,5.800000000000001,21
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,6,2.7,7.9,2.4,5.800000000000001,16.4
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,4.3,4,4.3,,5.800000000000001,4.3
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,3,3.2,2.9,1.9,3.5,8.1
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,3.6,3.8,3.5,1.9,3.4,8.200000000000001
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,7.100000000000001,15.8,6.2,,2.4,8.200000000000001
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,4.9,3,5.600000000000001,1.6,3.3,10.9
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,5.4,3,6.2,1.6,3.4,11.6
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,15.1,16.8,15.1,,9.800000000000001,16
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,5.9,,5.9,,2.8,8.800000000000001
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,5.7,9.200000000000001,5.5,,2.8,7.4
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,4.800000000000001,9.200000000000001,3.6,,,4.800000000000001
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,7.2,,7.2,,,7.4
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,10.3,,10.3,,,10.4
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,13.5,,13.5,,,13.5
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,5,2,5.2,2.8,5,9.4
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,5.7,2,5.800000000000001,2.8,6.2,9
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,8.6,,8.6,,12.9,8.300000000000001
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,6,,6,,,6.9
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,6.7,4.100000000000001,6.800000000000001,,,7.4
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,9.600000000000001,4.100000000000001,10.9,,,9.9
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,5.100000000000001,,5.100000000000001,,,5.5
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,5.600000000000001,,5.600000000000001,,,6
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,11.3,,11.3,,,11.3
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,5.100000000000001,6.2,4.9,2.6,3.9,6.7
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,7.7,6.4,7.800000000000001,2.6,7.2,8.5
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,14.8,9.5,14.9,,16.7,13.1
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,5,3.6,5.300000000000001,,3.1,5.600000000000001
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,5.2,3.5,5.600000000000001,,3.1,5.800000000000001
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,9.5,2.3,14,,3.4,13
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,4.7,4.9,4.7,3.2,3.7,6.300000000000001
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,4.800000000000001,4.600000000000001,4.800000000000001,3.2,3.7,6.5
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,7,3.3,7.9,3.2,4.5,8.5
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,6.4,2.7,7,2.2,3.9,7.4
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,12.4,13.9,12.1,2.2,15.3,11.4
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,14.7,16.8,14.1,,19,12.9
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,8.200000000000001,3.2,9.5,2.9,4,10.3
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,8.5,4.100000000000001,9.600000000000001,3.3,4.4,10.6
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,12.2,19.4,10.8,14.7,7.600000000000001,14.3
3_18_324_0,2011,Rural,3,India,18,Assam,324,Baksa,3.6,2.7,3.8,3,3.5,5.2
3_18_324_0,2011,Total,3,India,18,Assam,324,Baksa,3.6,2.7,3.8,3,3.5,5.2
3_18_324_0,2011,Urban,3,India,18,Assam,324,Baksa,,,,,,
3_18_325_0,2011,Rural,3,India,18,Assam,325,Darrang,7,9.800000000000001,6.300000000000001,14.5,4,7.5
3_18_325_0,2011,Total,3,India,18,Assam,325,Darrang,7.100000000000001,9.700000000000001,6.5,14.5,4,7.7
3_18_325_0,2011,Urban,3,India,18,Assam,325,Darrang,10.4,8.800000000000001,11.3,,3.4,10.6
3_18_326_0,2011,Rural,3,India,18,Assam,326,Udalguri,4.2,5.2,4.100000000000001,14.4,3.6,3.9
3_18_326_0,2011,Total,3,India,18,Assam,326,Udalguri,4.9,6.2,4.7,14.4,5,4.600000000000001
3_18_326_0,2011,Urban,3,India,18,Assam,326,Udalguri,9.300000000000001,8.9,9.5,,8.1,9.4
3_19_327_0,2011,Rural,3,India,19,West Bengal,327,Darjiling,3.3,3.5,3.2,2.8,4.3,4.800000000000001
3_19_327_0,2011,Total,3,India,19,West Bengal,327,Darjiling,4.7,4.5,4.800000000000001,2.8,4.100000000000001,7.4
3_19_327_0,2011,Urban,3,India,19,West Bengal,327,Darjiling,7.7,7,7.9,,2.7,8.200000000000001
3_19_328_0,2011,Rural,3,India,19,West Bengal,328,Jalpaiguri,2.6,2,2.7,2.1,2.8,6.600000000000001
3_19_328_0,2011,Total,3,India,19,West Bengal,328,Jalpaiguri,3,2.4,3.1,2.2,2.8,8.5
3_19_328_0,2011,Urban,3,India,19,West Bengal,328,Jalpaiguri,10.6,9.4,11,2.4,4,13.4
3_19_329_0,2011,Rural,3,India,19,West Bengal,329,Koch Bihar,2.5,1.5,2.8,2.4,2.8,10.1
3_19_329_0,2011,Total,3,India,19,West Bengal,329,Koch Bihar,2.7,1.6,3,2.4,2.9,8.200000000000001
3_19_329_0,2011,Urban,3,India,19,West Bengal,329,Koch Bihar,5.5,3.3,6.300000000000001,,3.8,6.2
3_19_330_0,2011,Rural,3,India,19,West Bengal,330,Uttar Dinajpur,2.4,2.9,2.4,2.7,3.5,3.6
3_19_330_0,2011,Total,3,India,19,West Bengal,330,Uttar Dinajpur,3.3,6.100000000000001,3,2.7,3.5,7.4
3_19_330_0,2011,Urban,3,India,19,West Bengal,330,Uttar Dinajpur,8.300000000000001,11.3,7.300000000000001,2.4,3.5,11.2
3_19_331_0,2011,Rural,3,India,19,West Bengal,331,Dakshin Dinajpur,2.3,1.4,2.7,2.7,3.4,2.9
3_19_331_0,2011,Total,3,India,19,West Bengal,331,Dakshin Dinajpur,2.6,1.5,3,2.7,3.4,5.7
3_19_331_0,2011,Urban,3,India,19,West Bengal,331,Dakshin Dinajpur,7,3,9.600000000000001,2.1,3,8.9
3_19_332_0,2011,Rural,3,India,19,West Bengal,332,Maldah,2.2,1.3,2.3,2.4,2.8,4.5
3_19_332_0,2011,Total,3,India,19,West Bengal,332,Maldah,2.9,3.8,2.8,2.4,2.8,11.1
3_19_332_0,2011,Urban,3,India,19,West Bengal,332,Maldah,11,18.8,8.200000000000001,,3.7,15.1
3_19_333_0,2011,Rural,3,India,19,West Bengal,333,Murshidabad,2.8,2.4,2.9,2.6,3,3.8
3_19_333_0,2011,Total,3,India,19,West Bengal,333,Murshidabad,3,3.2,3,2.6,3.1,4.5
3_19_333_0,2011,Urban,3,India,19,West Bengal,333,Murshidabad,4.7,7.600000000000001,4.2,3.2,3.5,6.2
3_19_334_0,2011,Rural,3,India,19,West Bengal,334,Birbhum,3,3.3,3,2.8,2.9,6.5
3_19_334_0,2011,Total,3,India,19,West Bengal,334,Birbhum,3.2,3,3.2,2.8,2.9,6.800000000000001
3_19_334_0,2011,Urban,3,India,19,West Bengal,334,Birbhum,6.100000000000001,.8,7.2,,2.7,7.800000000000001
3_19_335_0,2011,Rural,3,India,19,West Bengal,335,Barddhaman,2.8,2.2,3.1,2.7,3.3,3.9
3_19_335_0,2011,Total,3,India,19,West Bengal,335,Barddhaman,4.4,3.3,4.800000000000001,2.7,5.5,6.9
3_19_335_0,2011,Urban,3,India,19,West Bengal,335,Barddhaman,8.6,9.700000000000001,8.5,2.9,9.1,8.300000000000001
3_19_336_0,2011,Rural,3,India,19,West Bengal,336,Nadia,2.8,3.5,2.8,2.4,4.100000000000001,6.2
3_19_336_0,2011,Total,3,India,19,West Bengal,336,Nadia,2.9,3.2,2.9,2.4,3.4,6.100000000000001
3_19_336_0,2011,Urban,3,India,19,West Bengal,336,Nadia,3.5,3,3.7,2.9,2.2,5.9
3_19_337_0,2011,Rural,3,India,19,West Bengal,337,North Twenty Four Parganas,2.4,1.4,2.6,2.4,3,3.6
3_19_337_0,2011,Total,3,India,19,West Bengal,337,North Twenty Four Parganas,5.600000000000001,4.5,5.800000000000001,2.4,5.100000000000001,8.6
3_19_337_0,2011,Urban,3,India,19,West Bengal,337,North Twenty Four Parganas,8.200000000000001,6.600000000000001,8.6,2.5,7.100000000000001,9.700000000000001
3_19_338_0,2011,Rural,3,India,19,West Bengal,338,Hugli,2.2,1.3,2.5,2.3,2.6,5.5
3_19_338_0,2011,Total,3,India,19,West Bengal,338,Hugli,3.2,1.9,3.6,2.3,3.3,6.800000000000001
3_19_338_0,2011,Urban,3,India,19,West Bengal,338,Hugli,5.5,3.4,6,2.3,4.100000000000001,7.5
3_19_339_0,2011,Rural,3,India,19,West Bengal,339,Bankura,3.6,2.3,4,2.6,2.4,8.200000000000001
3_19_339_0,2011,Total,3,India,19,West Bengal,339,Bankura,3.8,2.5,4.2,2.6,2.4,8.6
3_19_339_0,2011,Urban,3,India,19,West Bengal,339,Bankura,10.5,8.4,11,,2.5,11.4
3_19_340_0,2011,Rural,3,India,19,West Bengal,340,Puruliya,3.7,2.6,3.9,2.6,2.6,10.2
3_19_340_0,2011,Total,3,India,19,West Bengal,340,Puruliya,4.100000000000001,3.3,4.2,2.6,2.8,10.9
3_19_340_0,2011,Urban,3,India,19,West Bengal,340,Puruliya,10.4,15,9.800000000000001,2.4,6.100000000000001,13.5
3_19_341_0,2011,Rural,3,India,19,West Bengal,341,Haora,3.2,2.6,3.3,3,3,5.9
3_19_341_0,2011,Total,3,India,19,West Bengal,341,Haora,4.3,4.4,4.2,3,3.5,6.600000000000001
3_19_341_0,2011,Urban,3,India,19,West Bengal,341,Haora,4.800000000000001,4.800000000000001,4.800000000000001,3.1,3.7,6.800000000000001
3_19_342_0,2011,Rural,3,India,19,West Bengal,342,Kolkata,,,,,,
3_19_342_0,2011,Total,3,India,19,West Bengal,342,Kolkata,7.2,4.7,8.1,,4.7,8.200000000000001
3_19_342_0,2011,Urban,3,India,19,West Bengal,342,Kolkata,7.2,4.7,8.1,,4.7,8.200000000000001
3_19_343_0,2011,Rural,3,India,19,West Bengal,343,South Twenty Four Parganas,2.9,1.6,3.2,3,2.9,4.100000000000001
3_19_343_0,2011,Total,3,India,19,West Bengal,343,South Twenty Four Parganas,3.3,1.9,3.6,3,3.1,4.7
3_19_343_0,2011,Urban,3,India,19,West Bengal,343,South Twenty Four Parganas,5.300000000000001,3.2,5.800000000000001,,4.7,5.9
3_19_344_0,2011,Rural,3,India,19,West Bengal,344,Paschim Medinipur,2.5,1.2,2.8,2.4,3.4,4.600000000000001
3_19_344_0,2011,Total,3,India,19,West Bengal,344,Paschim Medinipur,3,1.9,3.2,2.4,3.5,5.800000000000001
3_19_344_0,2011,Urban,3,India,19,West Bengal,344,Paschim Medinipur,6.600000000000001,4.9,7.2,,3.8,7.5
3_19_345_0,2011,Rural,3,India,19,West Bengal,345,Purba Medinipur,2.6,1.6,2.7,2.9,3,5
3_19_345_0,2011,Total,3,India,19,West Bengal,345,Purba Medinipur,3.1,1.9,3.2,2.9,3.1,5.9
3_19_345_0,2011,Urban,3,India,19,West Bengal,345,Purba Medinipur,7.300000000000001,2.8,9.4,2.1,4.600000000000001,8.1
3_1_1_0,2011,Rural,3,India,1,Jammu and Kashmir,1,Kupwara,7.2,3.2,7.300000000000001,5.4,5.5,10.9
3_1_1_0,2011,Total,3,India,1,Jammu and Kashmir,1,Kupwara,7.300000000000001,4.2,7.4,5.4,5.5,11.1
3_1_1_0,2011,Urban,3,India,1,Jammu and Kashmir,1,Kupwara,14.1,6.5,19.6,,10.5,15.2
3_1_10_0,2011,Rural,3,India,1,Jammu and Kashmir,10,Srinagar,7.4,5.600000000000001,7.5,4.3,5,10.4
3_1_10_0,2011,Total,3,India,1,Jammu and Kashmir,10,Srinagar,9,9.1,9,4.4,8.800000000000001,10.6
3_1_10_0,2011,Urban,3,India,1,Jammu and Kashmir,10,Srinagar,9.4,9.4,9.4,5.2,9.4,10.6
3_1_11_0,2011,Rural,3,India,1,Jammu and Kashmir,11,Ganderbal,7.4,5.600000000000001,7.5,4.3,5,10.4
3_1_11_0,2011,Total,3,India,1,Jammu and Kashmir,11,Ganderbal,9,9.1,9,4.4,8.800000000000001,10.6
3_1_11_0,2011,Urban,3,India,1,Jammu and Kashmir,11,Ganderbal,9.4,9.4,9.4,5.2,9.4,10.6
3_1_12_0,2011,Rural,3,India,1,Jammu and Kashmir,12,Pulwama,9.9,2.7,10.1,4.600000000000001,4.100000000000001,13.9
3_1_12_0,2011,Total,3,India,1,Jammu and Kashmir,12,Pulwama,9.700000000000001,2.7,9.9,4.600000000000001,4.4,13.5
3_1_12_0,2011,Urban,3,India,1,Jammu and Kashmir,12,Pulwama,8.200000000000001,,8.200000000000001,,5.300000000000001,9.800000000000001
3_1_13_0,2011,Rural,3,India,1,Jammu and Kashmir,13,Shupiyan,9.9,2.7,10.1,4.600000000000001,4.100000000000001,13.9
3_1_13_0,2011,Total,3,India,1,Jammu and Kashmir,13,Shupiyan,9.700000000000001,2.7,9.9,4.600000000000001,4.4,13.5
3_1_13_0,2011,Urban,3,India,1,Jammu and Kashmir,13,Shupiyan,8.200000000000001,,8.200000000000001,,5.300000000000001,9.800000000000001
3_1_14_0,2011,Rural,3,India,1,Jammu and Kashmir,14,Anantnag,10.4,9,10.5,5.5,5.300000000000001,12.1
3_1_14_0,2011,Total,3,India,1,Jammu and Kashmir,14,Anantnag,10.7,9.800000000000001,10.7,5.300000000000001,5.600000000000001,12.3
3_1_14_0,2011,Urban,3,India,1,Jammu and Kashmir,14,Anantnag,12.3,18.6,12.1,4.100000000000001,11.1,12.9
