id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,anc,cond,fam_pln
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,,,
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,60.3,0,45.6
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,65.40000000000001,.2,47.6
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,,,
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,60.3,0,45.6
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,65.40000000000001,.2,47.6
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,,,
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,90.90000000000001,.1,69.2
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,92.5,.8,67.60000000000001
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,,,
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,90.90000000000001,.1,69.2
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,92.5,.8,67.60000000000001
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,,,
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,95.5,.2,73.8
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,95.60000000000001,1.1,71.7
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,,,
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,95.5,.2,73.8
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,95.60000000000001,1.1,71.7
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,,,
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,49.3,6.7,63
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,50.8,7.9,63.40000000000001
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,,,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,54.7,13.5,67.2
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,56,13,67.2
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,,,
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,64.90000000000001,9.600000000000001,69.2
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,69,9.600000000000001,69.2
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,67.90000000000001,9.700000000000001,73.3
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,68.90000000000001,10.7,73.10000000000001
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,,,
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,37.5,8.1,69.7
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,38.40000000000001,9.1,69.60000000000001
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,,,
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,82.10000000000001,10.8,75.90000000000001
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,81,11.2,75.40000000000001
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,,,
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,59.8,9.800000000000001,65.90000000000001
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,59.2,10.5,64.7
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,,,
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,68.8,8.6,73.7
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,68.60000000000001,8.9,73.40000000000001
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,,,
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,59.40000000000001,11.3,74.5
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,61,12.9,71.40000000000001
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,,,
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,41.6,10.2,71.60000000000001
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,46.6,11.7,71.60000000000001
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,,,
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,65.40000000000001,5.5,65.60000000000001
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,68.90000000000001,6.7,63
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,,,
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,66.90000000000001,4.4,60.5
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,67.40000000000001,4.4,60.5
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,99.10000000000001,6,34.8
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,96.90000000000001,9.800000000000001,35.8
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,,,
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,97.60000000000001,5.9,36.5
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,94.40000000000001,7.9,38.40000000000001
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,,,
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,88,4.2,17.4
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,91.10000000000001,4.4,17
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,,,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,99.60000000000001,2.7,44.1
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,99.7,2.6,42.90000000000001
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,,,
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,85.5,3.9,47.2
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,89,3.1,46.7
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,,,
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,97.80000000000001,4.5,61.8
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,97.90000000000001,4.5,61.7
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,,,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,98.40000000000001,3.9,50.2
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,98.90000000000001,4.3,53.1
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,,,
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,99,5.100000000000001,46.2
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,99.10000000000001,5,46.40000000000001
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,,,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,87,4,51.90000000000001
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,87.7,3.9,52.1
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,,,
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,98.10000000000001,3.2,57.6
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,98,2.9,60
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,,,
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,93.40000000000001,3.6,64.3
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,95.7,3.7,59.6
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,,,
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,95.80000000000001,3.2,62.40000000000001
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,96.10000000000001,2.9,60.40000000000001
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,,,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,88.10000000000001,3.5,62.5
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,86.40000000000001,4.100000000000001,62.8
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,,,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,95.7,4,59.2
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,95,5,58.6
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,,,
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,99.30000000000001,2.4,60.40000000000001
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,98.2,2.3,59
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,,,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,91.7,3,67
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,91.2,3,67
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,,,
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,99.2,3.8,70
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,99.5,4.5,65.5
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,,,
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,100,.9,68.7
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,99.2,.9,64.60000000000001
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,,,
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,0,0,0
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,99.5,2.1,63
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,,,
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,89.60000000000001,0,62.90000000000001
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,93.2,.7000000000000001,61.90000000000001
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,,,
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,87.60000000000001,.5,62.8
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,88.90000000000001,.8,61.1
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,,,
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,96.5,0,67.10000000000001
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,96.30000000000001,.2,67.10000000000001
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,,,
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,91.7,.3,62.1
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,92,.6000000000000001,61.6
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,,,
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,93.5,.4,57.5
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,96.2,.8,55
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,,,
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,94.7,1.3,54.7
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,96.7,1.5,56.7
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,,,
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,98.80000000000001,0,64.2
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,99.60000000000001,.8,61.40000000000001
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,,,
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,98.90000000000001,2.7,69.2
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,99.10000000000001,2.4,68.2
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,,,
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,95.5,1,64
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,97.10000000000001,1.5,62.8
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,,,
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,99.2,1,57.5
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,98.30000000000001,1.9,57.5
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,,,
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,90.80000000000001,1.6,52.2
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,91.90000000000001,2.6,51.6
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,,,
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,,,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,,,
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,,,
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,98,.7000000000000001,51.1
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,98.5,1.3,50.7
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,,,
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,97.2,1.1,59.1
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,97.10000000000001,2.3,56.40000000000001
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,,,
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,98.40000000000001,.6000000000000001,54.90000000000001
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,98.2,.9,53
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,,,
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,96.40000000000001,.6000000000000001,58.2
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,96.30000000000001,1.2,56.1
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,,,
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,92,.4,52.90000000000001
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,95.40000000000001,.8,53.40000000000001
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,,,
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,97.7,1.1,54.40000000000001
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,98,1,53.5
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,,,
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,97.40000000000001,1.6,56.5
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,97.7,2.4,57.3
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,,,
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,90.5,.8,69.90000000000001
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,92.40000000000001,3.1,66.2
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,,,
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,93.5,.9,70.40000000000001
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,95,2,66.90000000000001
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,,,
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,83.7,.8,59.90000000000001
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,90.5,1.1,61
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,,,
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,94.7,.7000000000000001,45.7
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,95.90000000000001,1.1,46.8
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,,,
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,93,.7000000000000001,55.7
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,96.30000000000001,.7000000000000001,52.8
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,,,
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,92.40000000000001,.3,50.40000000000001
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,94.5,1.4,51
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,,,
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,98.5,3,65.7
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,98,2.8,63.6
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,,,
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,94.7,.8,63.5
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,95.40000000000001,1.2,62.5
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,,,
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,93.80000000000001,.4,62
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,94.7,.8,60.8
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,,,
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,98.5,1.9,65.40000000000001
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,96.40000000000001,3.3,64
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,,,
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,98.7,.9,64.8
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,98,2,62.7
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,,,
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,0,0,100
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,43.2,.5,64.3
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,,,
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,98.60000000000001,2.8,63.3
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,98.60000000000001,3.9,61.6
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,,,
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,0,0,0
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,100,5.9,55.40000000000001
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,,,
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,95.40000000000001,2.8,63
3_34_637_0,2011,Total,3,India,34,Puducherry,637,Karaikal,97.7,4.9,56.6
3_34_637_0,2011,Urban,3,India,34,Puducherry,637,Karaikal,,,
3_35_638_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,85.7,7.4,64.60000000000001
3_35_638_0,2011,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,83.5,6.5,65
3_35_638_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,
3_35_639_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,
3_35_639_0,2011,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,
3_35_639_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,,,
3_35_640_0,2011,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,
3_35_640_0,2011,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,
3_35_640_0,2011,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,,,
3_3_35_0,2011,Rural,3,India,3,Punjab,35,Gurdaspur,59.6,16.8,57.40000000000001
3_3_35_0,2011,Total,3,India,3,Punjab,35,Gurdaspur,63.90000000000001,18.8,57.5
3_3_35_0,2011,Urban,3,India,3,Punjab,35,Gurdaspur,,,
3_3_36_0,2011,Rural,3,India,3,Punjab,36,Kapurthala,53.3,15.6,51.5
3_3_36_0,2011,Total,3,India,3,Punjab,36,Kapurthala,58.3,18.2,52.2
3_3_36_0,2011,Urban,3,India,3,Punjab,36,Kapurthala,,,
3_3_37_0,2011,Rural,3,India,3,Punjab,37,Jalandhar,56.7,18,57.7
3_3_37_0,2011,Total,3,India,3,Punjab,37,Jalandhar,62.5,17.6,53.2
3_3_37_0,2011,Urban,3,India,3,Punjab,37,Jalandhar,,,
3_3_38_0,2011,Rural,3,India,3,Punjab,38,Hoshiarpur,58.7,12.8,43.6
3_3_38_0,2011,Total,3,India,3,Punjab,38,Hoshiarpur,61.90000000000001,15.2,43.40000000000001
3_3_38_0,2011,Urban,3,India,3,Punjab,38,Hoshiarpur,,,
3_3_39_0,2011,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,63.6,16.4,57.6
3_3_39_0,2011,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,64.5,16.9,59
3_3_39_0,2011,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,,,
3_3_40_0,2011,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,62.2,17.1,68.7
3_3_40_0,2011,Total,3,India,3,Punjab,40,Fatehgarh Sahib,62,19.7,66.7
3_3_40_0,2011,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,,,
3_3_41_0,2011,Rural,3,India,3,Punjab,41,Ludhiana,57.6,11.7,51.7
3_3_41_0,2011,Total,3,India,3,Punjab,41,Ludhiana,59,14.7,57.2
3_3_41_0,2011,Urban,3,India,3,Punjab,41,Ludhiana,,,
3_3_42_0,2011,Rural,3,India,3,Punjab,42,Moga,66.8,14.5,70.40000000000001
3_3_42_0,2011,Total,3,India,3,Punjab,42,Moga,70.8,16.8,71.5
3_3_42_0,2011,Urban,3,India,3,Punjab,42,Moga,,,
3_3_43_0,2011,Rural,3,India,3,Punjab,43,Firozpur,68.5,15.9,70
3_3_43_0,2011,Total,3,India,3,Punjab,43,Firozpur,71.2,19.1,69.7
3_3_43_0,2011,Urban,3,India,3,Punjab,43,Firozpur,,,
3_3_44_0,2011,Rural,3,India,3,Punjab,44,Muktsar,66.5,14.8,72.40000000000001
3_3_44_0,2011,Total,3,India,3,Punjab,44,Muktsar,70.7,18.4,73.60000000000001
3_3_44_0,2011,Urban,3,India,3,Punjab,44,Muktsar,,,
3_3_45_0,2011,Rural,3,India,3,Punjab,45,Faridkot,67.5,13.4,70.8
3_3_45_0,2011,Total,3,India,3,Punjab,45,Faridkot,71.3,16.6,70.3
3_3_45_0,2011,Urban,3,India,3,Punjab,45,Faridkot,,,
3_3_46_0,2011,Rural,3,India,3,Punjab,46,Bathinda,61.3,17.2,70.8
3_3_46_0,2011,Total,3,India,3,Punjab,46,Bathinda,65.90000000000001,20.6,71
3_3_46_0,2011,Urban,3,India,3,Punjab,46,Bathinda,,,
3_3_47_0,2011,Rural,3,India,3,Punjab,47,Mansa,29.2,5.800000000000001,67.2
3_3_47_0,2011,Total,3,India,3,Punjab,47,Mansa,36.2,9.200000000000001,65.2
3_3_47_0,2011,Urban,3,India,3,Punjab,47,Mansa,,,
3_3_48_0,2011,Rural,3,India,3,Punjab,48,Patiala,65.40000000000001,13.1,62.8
3_3_48_0,2011,Total,3,India,3,Punjab,48,Patiala,64.3,15.7,63
3_3_48_0,2011,Urban,3,India,3,Punjab,48,Patiala,,,
3_3_49_0,2011,Rural,3,India,3,Punjab,49,Amritsar,75.60000000000001,17.4,62.5
3_3_49_0,2011,Total,3,India,3,Punjab,49,Amritsar,80.80000000000001,25.7,63.90000000000001
3_3_49_0,2011,Urban,3,India,3,Punjab,49,Amritsar,,,
3_3_50_0,2011,Rural,3,India,3,Punjab,50,Tarn Taran,77.5,22.3,71.2
3_3_50_0,2011,Total,3,India,3,Punjab,50,Tarn Taran,77.2,22.8,70.7
3_3_50_0,2011,Urban,3,India,3,Punjab,50,Tarn Taran,,,
3_3_51_0,2011,Rural,3,India,3,Punjab,51,Rupnagar,68,14.6,66.2
3_3_51_0,2011,Total,3,India,3,Punjab,51,Rupnagar,69.7,16.1,65.7
3_3_51_0,2011,Urban,3,India,3,Punjab,51,Rupnagar,,,
3_3_52_0,2011,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,68.2,17.9,62.6
3_3_52_0,2011,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,69.5,20.4,64.5
3_3_52_0,2011,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,,,
3_3_53_0,2011,Rural,3,India,3,Punjab,53,Sangrur,52.6,13.4,60.3
3_3_53_0,2011,Total,3,India,3,Punjab,53,Sangrur,51,15.9,57.90000000000001
3_3_53_0,2011,Urban,3,India,3,Punjab,53,Sangrur,,,
3_3_54_0,2011,Rural,3,India,3,Punjab,54,Barnala,52.90000000000001,8.700000000000001,63.3
3_3_54_0,2011,Total,3,India,3,Punjab,54,Barnala,57.7,13.8,60.90000000000001
3_3_54_0,2011,Urban,3,India,3,Punjab,54,Barnala,,,
3_4_55_0,2011,Rural,3,India,4,Chandigarh,55,Chandigarh,66.7,21,72.8
3_4_55_0,2011,Total,3,India,4,Chandigarh,55,Chandigarh,77.60000000000001,29.4,71.60000000000001
3_4_55_0,2011,Urban,3,India,4,Chandigarh,55,Chandigarh,,,
3_5_56_0,2011,Rural,3,India,5,Uttarakhand,56,Uttarkashi,19.4,5.800000000000001,66.5
3_5_56_0,2011,Total,3,India,5,Uttarakhand,56,Uttarkashi,22.2,6.800000000000001,67.5
3_5_56_0,2011,Urban,3,India,5,Uttarakhand,56,Uttarkashi,,,
3_5_57_0,2011,Rural,3,India,5,Uttarakhand,57,Chamoli,35.1,6.100000000000001,71.3
3_5_57_0,2011,Total,3,India,5,Uttarakhand,57,Chamoli,42.5,7.2,71.3
3_5_57_0,2011,Urban,3,India,5,Uttarakhand,57,Chamoli,,,
3_5_58_0,2011,Rural,3,India,5,Uttarakhand,58,Rudraprayag,36.3,5.7,68.3
3_5_58_0,2011,Total,3,India,5,Uttarakhand,58,Rudraprayag,37.3,5.800000000000001,68.2
3_5_58_0,2011,Urban,3,India,5,Uttarakhand,58,Rudraprayag,,,
