id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_intt_t,hh_intt_slm,ictc_inf_man,ictc_inf_ser
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,.4,,0,0
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,1.2,,.7000000000000001,3.6
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,3.9,1.5,2.5,6.800000000000001
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,.7000000000000001,,0,.4
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,1.3,,.5,2.1
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,3.1,1.4,2.1,4
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,.7000000000000001,,0,.1
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,1.4,,.1,1.2
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,3.5,1.3,.3,2.9
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,.5,,0,.2
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,.8,,.1,.9
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,2.3,1.1,.4,2.2
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,.8,,0,0
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,1.6,,.3,2.2
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,2.9,1.3,.6000000000000001,4.5
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,.4,,0,.1
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,4,,0,2.8
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,6.7,1.5,0,6.100000000000001
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,1.1,,0,.5
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,1.9,,2.1,1.9
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,3.9,1.6,7.100000000000001,3.8
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,.3,,0,1.9
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,.8,,0,2.8
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,2.4,1.2,0,4.800000000000001
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,.5,,0,.4
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,2,,0,2.1
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,4.3,1.8,0,6.9
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,1,,0,0
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,1.6,,.7000000000000001,2.9
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,3.9,2,2,8.9
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,.6000000000000001,,0,3.5
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,1.8,,.2,5.600000000000001
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,4.3,1.6,.5,8.6
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,.8,,.4,.3
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,2.2,,.8,1.1
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,4.7,1.6,1.4,2.2
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,1.8,,4,5.5
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,3.7,,3.9,13.6
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,8.300000000000001,1.7,2.3,25.4
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,1.1,,0,.6000000000000001
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,1.7,,0,8.9
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,3.8,1.7,0,22.9
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,.4,,0,1
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,1.3,,0,2.2
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,4.2,1.1,0,4.100000000000001
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,3,,.3,2.6
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,18.1,,3.2,12.9
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,19.6,3.7,3.3,13.2
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,.4,,0,0
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,.8,,.6000000000000001,1.7
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,2.6,1.1,2,4.800000000000001
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,.4,,0,0
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,1.1,,0,.4
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,3.7,1.7,0,.8
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,1.6,,0,4.800000000000001
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,5.5,,.2,21.7
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,9.700000000000001,4.100000000000001,1.1,25.5
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,1.7,,.1,1.9
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,2.4,,1,4.100000000000001
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,6.4,2.9,2.8,9.800000000000001
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,.5,,0,0
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,4.100000000000001,,2.6,6.800000000000001
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,9.200000000000001,1,6.5,11.2
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,.3,,0,0
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,.5,,.3,2
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,1.6,.9,1,4.800000000000001
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,.5,,0,0
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,2.1,,0,.5
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,5.4,1.2,0,1.6
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,.4,,0,0
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,.7000000000000001,,0,.5
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,1.8,1.4,0,1.6
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,.6000000000000001,,1.5,2.5
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,1.5,,.8,1.7
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,3.6,1.6,.2,.8
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,.5,,0,.1
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,.9,,0,5.100000000000001
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,2.6,1.7,0,12.8
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,.9,,0,.7000000000000001
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,1.7,,.1,1.4
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,3.6,1.8,.3,2.5
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,.6000000000000001,,.7000000000000001,0
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,1.1,,.4,8.800000000000001
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,2.8,1.1,.1,17.3
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,1,,0,4.100000000000001
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,1.6,,.3,5.9
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,9.4,,1.9,13.2
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,1.9,,1.3,1.8
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,2.4,,1.4,3.6
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,9.4,6.9,4,11.7
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,.9,,0,2.4
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,.9,,0,2.4
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,1.7,,0,1.5
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,2.7,,.7000000000000001,4.800000000000001
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,10.7,5.100000000000001,3,15
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,1.8,,.2,2.6
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,2.4,,.3,5.5
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,11,4.2,.6000000000000001,14.7
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,1.8,,.3,1.1
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,2.4,,.5,2.5
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,10.3,4,2.1,9
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,1.9,,0,4.600000000000001
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,2.2,,.8,6.4
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,5.2,0,1.8,10.5
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,1.6,,.1,7.7
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,2,,.7000000000000001,6.5
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,7.2,5.7,2.4,3.2
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,2.7,,5.100000000000001,8.5
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,4.3,,5.5,10.6
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,9.9,6.300000000000001,7.7,15
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,1.1,,.1,.7000000000000001
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,2.3,,.4,3
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,10.1,9.700000000000001,2.9,9
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,1.7,,0,2.8
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,5.100000000000001,,.4,5.5
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,14,8.700000000000001,5,15.5
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,1.8,,.1,8.9
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,1.8,,.1,8.9
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,6.600000000000001,,6.2,.2
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,13.1,,5.100000000000001,5.800000000000001
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,17.4,0,3.9,13.2
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,7.800000000000001,,0,1.9
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,12.3,,0,.6000000000000001
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,14.9,5.9,0,0
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,1.2,,0,10.4
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,3.1,,0,8.300000000000001
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,3.6,,0,5.300000000000001
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,2.7,,.2,3.2
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,3.9,,.3,4.9
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,5.7,2.9,.7000000000000001,10.4
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,3.6,,.8,8.6
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,6,,1,8
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,7.4,1.5,1.1,7.4
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,2.4,,0,2.4
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,2.5,,0,3.8
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,7.600000000000001,,0,12.2
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,3.2,,.2,2
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,5.4,,2.8,7.600000000000001
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,6.5,4.800000000000001,5.5,12.8
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,3,,.7000000000000001,5.300000000000001
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,3.6,,1.2,7.4
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,4.3,,3.6,11.3
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,2.9,,0,2.5
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,4.3,,.7000000000000001,4.800000000000001
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,8.700000000000001,10.8,4.7,14.6
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,4.600000000000001,,.9,3.2
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,7.5,,1.6,7.2
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,9,13.5,3.1,14
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,6.4,,1.6,5.7
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,11.2,,3,14.9
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,13.5,2.2,4.100000000000001,20.3
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,2.6,,.4,13.2
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,3,,.6000000000000001,11.8
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,11.4,,1.8,3.9
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,6.4,,1.6,2.4
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,7.9,,1.7,4
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,11.6,,2.1,8.9
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,4.4,,.3,4.5
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,5.5,,1.1,5.300000000000001
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,6.300000000000001,7.600000000000001,2.1,6.7
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,5.800000000000001,,1,2.1
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,6.600000000000001,,1.2,5.100000000000001
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,12.6,,2.6,18.7
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,3.5,,.8,8.5
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,4.800000000000001,,.8,7.9
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,6.4,4.3,.7000000000000001,5.7
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,3.4,,.4,4.100000000000001
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,8.6,,1.2,7.5
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,13.3,3.1,2.4,12.3
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,1.8,,0,4.600000000000001
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,8.1,,1.7,6.9
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,11.4,4.800000000000001,2.6,7.5
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,19.6,,4.2,6.600000000000001
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,19.6,8,4.2,6.600000000000001
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,2.3,,2.1,1.5
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,10.1,,2.8,6.4
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,14.4,6.5,3,7.9
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,.9,,.3,3.1
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,2.2,,.5,3.6
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,4,1.5,.8,3.9
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,.6000000000000001,,0,.3
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,1.1,,.1,1.3
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,3,1.2,.3,3.1
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,.7000000000000001,,.4,1.7
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,1.1,,1.1,2.3
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,3.3,1.4,3.6,4.800000000000001
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,.8,,0,.8
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,2.2,,1.6,2.9
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,3.7,1.2,2.4,3.7
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,1.2,,0,1.1
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,1.9,,.2,3.3
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,2.8,.9,.3,4.5
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,1.6,,.1,3.4
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,2.8,,.6000000000000001,10.2
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,4.100000000000001,1.2,1.3,13.5
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,1.2,,1,2.1
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,2.3,,10.4,22.5
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,3.1,1.3,13.2,29.1
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,.8,,0,.3
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,1.6,,3,4.2
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,3,1.6,4.7,7.100000000000001
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,.6000000000000001,,0,.8
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,1.7,,10.9,5.100000000000001
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,3.2,1.1,15.6,12.4
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,1.1,,.7000000000000001,2.4
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,4.3,,3.8,8.1
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,7.600000000000001,3.4,5.300000000000001,10.6
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,.7000000000000001,,0,1.7
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,1,,0,2.6
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,2.5,1.3,0,5
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,.7000000000000001,,.1,3.2
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,.9,,.2,5.2
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,2.2,.4,.6000000000000001,8.300000000000001
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,.9,,.1,1
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,2.4,,1.1,7.100000000000001
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,5.4,1.1,2.9,11.5
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,.9,,.3,1.4
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,1.4,,.4,1.8
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,3.1,1.1,1,3.7
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,.9,,0,1
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,1.3,,.4,2.1
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,3.1,1.1,1.1,3.7
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,1,,0,.8
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,2.2,,.4,1
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,4.5,1.4,.8,1.3
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,.6000000000000001,,1.8,2.1
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,1.2,,2.3,3.7
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,3.3,1.6,3.8,5.800000000000001
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,.9,,.2,.1
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,1.7,,.5,1.1
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,3.5,1.4,1.1,2.2
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,1,,0,7.4
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,4.3,,.5,5.9
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,6.5,3.2,.6000000000000001,5.2
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,.8,,0,6.300000000000001
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,1.4,,0,3.7
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,1.8,.9,0,2.6
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,.9,,0,.3
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,1.9,,.2,2.1
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,2.9,1.9,.3,3.2
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,1.1,,0,4
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,1.6,,.4,3.3
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,2.8,1.5,.7000000000000001,1.9
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,.9,,0,1
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,2.5,,0,2.6
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,4.2,1.9,0,3.6
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,1.2,,0,3.9
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,2.3,,0,4.7
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,3.5,1.3,0,5.300000000000001
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,2.2,,.1,9.5
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,3.2,,0,4.3
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,3.4,1.9,0,3.1
3_33_630_0,2011,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,.6000000000000001,,0,.6000000000000001
3_33_630_0,2011,Total,3,India,33,Tamil Nadu,630,Dharmapuri,1,,.1,1.2
3_33_630_0,2011,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,2.6,1.2,.4,3.8
3_33_631_0,2011,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,.9,,1.4,6.300000000000001
3_33_631_0,2011,Total,3,India,33,Tamil Nadu,631,Krishnagiri,2.1,,1.2,6.800000000000001
3_33_631_0,2011,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,6.100000000000001,1.5,.6000000000000001,8.5
3_33_632_0,2011,Rural,3,India,33,Tamil Nadu,632,Coimbatore,1.7,,.4,2.4
3_33_632_0,2011,Total,3,India,33,Tamil Nadu,632,Coimbatore,6.7,,5.4,10.3
3_33_632_0,2011,Urban,3,India,33,Tamil Nadu,632,Coimbatore,8.4,2.7,6.5,12.5
3_33_633_0,2011,Rural,3,India,33,Tamil Nadu,633,Tiruppur,1.3,,.3,2.9
3_33_633_0,2011,Total,3,India,33,Tamil Nadu,633,Tiruppur,2.5,,3,10.2
3_33_633_0,2011,Urban,3,India,33,Tamil Nadu,633,Tiruppur,3.2,1.7,3.9,13
3_34_634_0,2011,Rural,3,India,34,Puducherry,634,Yanam,,,,
3_34_634_0,2011,Total,3,India,34,Puducherry,634,Yanam,1.6,,0,1.8
3_34_634_0,2011,Urban,3,India,34,Puducherry,634,Yanam,1.6,.7000000000000001,0,1.8
3_34_635_0,2011,Rural,3,India,34,Puducherry,635,Puducherry,1.2,,7.300000000000001,.9
3_34_635_0,2011,Total,3,India,34,Puducherry,635,Puducherry,6.7,,1.5,5.5
3_34_635_0,2011,Urban,3,India,34,Puducherry,635,Puducherry,9.1,2.4,.7000000000000001,5.9
3_34_636_0,2011,Rural,3,India,34,Puducherry,636,Mahe,,,,
3_34_636_0,2011,Total,3,India,34,Puducherry,636,Mahe,8,,0,23
3_34_636_0,2011,Urban,3,India,34,Puducherry,636,Mahe,8,2,0,23
3_34_637_0,2011,Rural,3,India,34,Puducherry,637,Karaikal,1.6,,.2,1.8
