id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_size_t,ppl_room_t,ppl_room_slm,ovr_crw_t,ovr_crw_slm
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,4.9,3.3,3.6,45.90000000000001,51
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,4.9,3,3.6,37.8,51
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,5.100000000000001,3.6,,52.3,
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,4.9,3.4,4.100000000000001,46.8,61.7
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,4.7,3.1,4.100000000000001,39.7,61.7
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,4.600000000000001,3.5,,46.7,
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,4.4,3.1,3.9,39.8,56.3
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,4.3,3,3.9,37.8,56.3
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,4.4,3.5,4,48.2,59.6
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,4.4,3.5,4,48.2,59.6
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,4.600000000000001,3.8,4.2,52.90000000000001,62.6
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,4.600000000000001,3.8,4.2,52.90000000000001,62.6
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,4.3,2.8,,34.4,
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,4.3,2.7,3.6,30.9,50.90000000000001
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,4.2,2.4,3.6,25,50.90000000000001
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,4.7,3.2,,42.90000000000001,
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,4.4,2.9,3.8,36.3,56.8
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,4.2,2.7,3.8,32.7,56.8
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,4.9,3.6,,53.1,
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,4.9,3.5,3.8,49.90000000000001,55.2
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,4.7,3,3.8,37.4,55.2
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,4.7,3.7,,54.7,
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,4.800000000000001,3.6,3.2,51.8,42.90000000000001
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,5.100000000000001,3,3.2,38.7,42.90000000000001
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,5,3.1,,42.5,
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,5.100000000000001,3.1,3.1,41.1,41.3
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,5.2,3,3.1,36.7,41.3
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,4.600000000000001,3,,40.1,
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,4.7,3,3.1,38.8,40
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,5.100000000000001,2.7,3.1,31.5,40
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,4.9,3.3,,46.5,
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,4.9,3.3,3.5,44.8,48.8
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,5,3.2,3.5,41.3,48.8
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,4.600000000000001,2.9,,36.3,
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,4.600000000000001,2.9,3.7,35.3,52
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,4.5,2.7,3.7,30.7,52
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,4,2.5,,27.4,
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,4.100000000000001,2.5,4,26.4,55.7
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,4.2,2.2,4,20.8,55.7
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,4,2.2,,21.1,
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,4,2.2,,20.3,
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,4,1.9,,14,
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,4.600000000000001,2.5,,26.4,
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,4.600000000000001,2.6,3.3,27.7,43.5
3_27_530_0,2011,Urban,3,India,27,Maharashtra,530,Kolhapur,4.5,2.7,3.3,30.5,43.5
3_27_531_0,2011,Rural,3,India,27,Maharashtra,531,Sangli,4.7,2.8,,33.5,
3_27_531_0,2011,Total,3,India,27,Maharashtra,531,Sangli,4.7,2.8,3.3,32.7,44.1
3_27_531_0,2011,Urban,3,India,27,Maharashtra,531,Sangli,4.600000000000001,2.7,3.3,30.5,44.1
3_28_532_0,2011,Rural,3,India,28,Andhra Pradesh,532,Adilabad,4.2,2.9,,35.5,
3_28_532_0,2011,Total,3,India,28,Andhra Pradesh,532,Adilabad,4.2,2.7,2.4,31.3,23.7
3_28_532_0,2011,Urban,3,India,28,Andhra Pradesh,532,Adilabad,4.3,2.2,2.4,20.3,23.7
3_28_533_0,2011,Rural,3,India,28,Andhra Pradesh,533,Nizamabad,4.2,2.6,,27.6,
3_28_533_0,2011,Total,3,India,28,Andhra Pradesh,533,Nizamabad,4.3,2.6,2.7,27.4,30.6
3_28_533_0,2011,Urban,3,India,28,Andhra Pradesh,533,Nizamabad,4.600000000000001,2.5,2.7,26.7,30.6
3_28_534_0,2011,Rural,3,India,28,Andhra Pradesh,534,Karimnagar,3.8,2.4,,23.8,
3_28_534_0,2011,Total,3,India,28,Andhra Pradesh,534,Karimnagar,3.8,2.4,2.4,23,24.2
3_28_534_0,2011,Urban,3,India,28,Andhra Pradesh,534,Karimnagar,4.100000000000001,2.3,2.4,20.5,24.2
3_28_535_0,2011,Rural,3,India,28,Andhra Pradesh,535,Medak,4.5,2.8,,31.8,
3_28_535_0,2011,Total,3,India,28,Andhra Pradesh,535,Medak,4.5,2.7,2.5,30.1,25.9
3_28_535_0,2011,Urban,3,India,28,Andhra Pradesh,535,Medak,4.4,2.4,2.5,24.4,25.9
3_28_536_0,2011,Rural,3,India,28,Andhra Pradesh,536,Hyderabad,,,,,
3_28_536_0,2011,Total,3,India,28,Andhra Pradesh,536,Hyderabad,4.600000000000001,2.6,3,29.4,38.1
3_28_536_0,2011,Urban,3,India,28,Andhra Pradesh,536,Hyderabad,4.600000000000001,2.6,3,29.4,38.1
3_28_537_0,2011,Rural,3,India,28,Andhra Pradesh,537,Rangareddy,4.5,2.6,,29.1,
3_28_537_0,2011,Total,3,India,28,Andhra Pradesh,537,Rangareddy,4.3,2.4,3,25.1,37.6
3_28_537_0,2011,Urban,3,India,28,Andhra Pradesh,537,Rangareddy,4.2,2.3,3,23.6,37.6
3_28_538_0,2011,Rural,3,India,28,Andhra Pradesh,538,Mahbubnagar,4.600000000000001,3,,38.1,
3_28_538_0,2011,Total,3,India,28,Andhra Pradesh,538,Mahbubnagar,4.600000000000001,2.9,2.8,36.1,33.1
3_28_538_0,2011,Urban,3,India,28,Andhra Pradesh,538,Mahbubnagar,4.7,2.4,2.8,24.3,33.1
3_28_539_0,2011,Rural,3,India,28,Andhra Pradesh,539,Nalgonda,3.9,2.4,,25,
3_28_539_0,2011,Total,3,India,28,Andhra Pradesh,539,Nalgonda,3.9,2.4,2.5,24.4,25.7
3_28_539_0,2011,Urban,3,India,28,Andhra Pradesh,539,Nalgonda,4,2.3,2.5,21.5,25.7
3_28_540_0,2011,Rural,3,India,28,Andhra Pradesh,540,Warangal,3.9,2.5,,26.1,
3_28_540_0,2011,Total,3,India,28,Andhra Pradesh,540,Warangal,3.9,2.4,2.4,24.1,23.2
3_28_540_0,2011,Urban,3,India,28,Andhra Pradesh,540,Warangal,4.100000000000001,2.2,2.4,18.5,23.2
3_28_541_0,2011,Rural,3,India,28,Andhra Pradesh,541,Khammam,3.6,2.6,,28,
3_28_541_0,2011,Total,3,India,28,Andhra Pradesh,541,Khammam,3.7,2.5,2.3,26.9,22.7
3_28_541_0,2011,Urban,3,India,28,Andhra Pradesh,541,Khammam,3.8,2.3,2.3,22.9,22.7
3_28_542_0,2011,Rural,3,India,28,Andhra Pradesh,542,Srikakulam,3.9,2.6,,30.3,
3_28_542_0,2011,Total,3,India,28,Andhra Pradesh,542,Srikakulam,3.9,2.6,2.4,28.7,23.6
3_28_542_0,2011,Urban,3,India,28,Andhra Pradesh,542,Srikakulam,3.9,2.2,2.4,20.4,23.6
3_28_543_0,2011,Rural,3,India,28,Andhra Pradesh,543,Vizianagaram,3.9,2.8,,33.2,
3_28_543_0,2011,Total,3,India,28,Andhra Pradesh,543,Vizianagaram,3.9,2.7,2.6,31.6,29.7
3_28_543_0,2011,Urban,3,India,28,Andhra Pradesh,543,Vizianagaram,3.9,2.4,2.6,25.3,29.7
3_28_544_0,2011,Rural,3,India,28,Andhra Pradesh,544,Visakhapatnam,3.8,3.1,,39.8,
3_28_544_0,2011,Total,3,India,28,Andhra Pradesh,544,Visakhapatnam,3.8,2.8,2.7,33.1,32.4
3_28_544_0,2011,Urban,3,India,28,Andhra Pradesh,544,Visakhapatnam,3.9,2.4,2.7,25.9,32.4
3_28_545_0,2011,Rural,3,India,28,Andhra Pradesh,545,East Godavari,3.5,2.5,,27.9,
3_28_545_0,2011,Total,3,India,28,Andhra Pradesh,545,East Godavari,3.6,2.5,2.6,26.7,28.3
3_28_545_0,2011,Urban,3,India,28,Andhra Pradesh,545,East Godavari,3.7,2.3,2.6,23.1,28.3
3_28_546_0,2011,Rural,3,India,28,Andhra Pradesh,546,West Godavari,3.5,2.4,,25.7,
3_28_546_0,2011,Total,3,India,28,Andhra Pradesh,546,West Godavari,3.6,2.4,2.6,25.4,28.7
3_28_546_0,2011,Urban,3,India,28,Andhra Pradesh,546,West Godavari,3.7,2.3,2.6,23.9,28.7
3_28_547_0,2011,Rural,3,India,28,Andhra Pradesh,547,Krishna,3.5,2.6,,29.2,
3_28_547_0,2011,Total,3,India,28,Andhra Pradesh,547,Krishna,3.6,2.5,2.6,28,30.5
3_28_547_0,2011,Urban,3,India,28,Andhra Pradesh,547,Krishna,3.7,2.4,2.6,26,30.5
3_28_548_0,2011,Rural,3,India,28,Andhra Pradesh,548,Guntur,3.6,2.9,,36.1,
3_28_548_0,2011,Total,3,India,28,Andhra Pradesh,548,Guntur,3.7,2.7,2.7,33.4,32.7
3_28_548_0,2011,Urban,3,India,28,Andhra Pradesh,548,Guntur,3.9,2.5,2.7,27.6,32.7
3_28_549_0,2011,Rural,3,India,28,Andhra Pradesh,549,Prakasam,3.9,3.1,,41.6,
3_28_549_0,2011,Total,3,India,28,Andhra Pradesh,549,Prakasam,3.9,3,2.7,39,32.9
3_28_549_0,2011,Urban,3,India,28,Andhra Pradesh,549,Prakasam,3.9,2.5,2.7,27.9,32.9
3_28_550_0,2011,Rural,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,3.7,3.1,,40.6,
3_28_550_0,2011,Total,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,3.7,2.9,2.8,37.4,34.6
3_28_550_0,2011,Urban,3,India,28,Andhra Pradesh,550,Sri Potti Sriramulu Nellore,3.9,2.6,2.8,28.5,34.6
3_28_551_0,2011,Rural,3,India,28,Andhra Pradesh,551,Y.S.R.,3.9,2.9,,36.5,
3_28_551_0,2011,Total,3,India,28,Andhra Pradesh,551,Y.S.R.,4,2.9,2.9,34.6,35.4
3_28_551_0,2011,Urban,3,India,28,Andhra Pradesh,551,Y.S.R.,4.3,2.7,2.9,30.7,35.4
3_28_552_0,2011,Rural,3,India,28,Andhra Pradesh,552,Kurnool,4.5,3.3,,46.2,
3_28_552_0,2011,Total,3,India,28,Andhra Pradesh,552,Kurnool,4.5,3.2,3.2,43.5,41.5
3_28_552_0,2011,Urban,3,India,28,Andhra Pradesh,552,Kurnool,4.600000000000001,2.9,3.2,36.8,41.5
3_28_553_0,2011,Rural,3,India,28,Andhra Pradesh,553,Anantapur,4.100000000000001,2.9,,36.6,
3_28_553_0,2011,Total,3,India,28,Andhra Pradesh,553,Anantapur,4.2,2.9,2.8,34.8,33.3
3_28_553_0,2011,Urban,3,India,28,Andhra Pradesh,553,Anantapur,4.2,2.6,2.8,29.7,33.3
3_28_554_0,2011,Rural,3,India,28,Andhra Pradesh,554,Chittoor,4,2.9,,36.1,
3_28_554_0,2011,Total,3,India,28,Andhra Pradesh,554,Chittoor,4,2.8,2.6,33.2,30.1
3_28_554_0,2011,Urban,3,India,28,Andhra Pradesh,554,Chittoor,4,2.5,2.6,26.1,30.1
3_29_555_0,2011,Rural,3,India,29,Karnataka,555,Belgaum,4.9,3.3,,44,
3_29_555_0,2011,Total,3,India,29,Karnataka,555,Belgaum,4.800000000000001,3.1,3.2,39.6,42.6
3_29_555_0,2011,Urban,3,India,29,Karnataka,555,Belgaum,4.5,2.5,3.2,27.3,42.6
3_29_556_0,2011,Rural,3,India,29,Karnataka,556,Bagalkot,5.300000000000001,3.7,,52.7,
3_29_556_0,2011,Total,3,India,29,Karnataka,556,Bagalkot,5.2,3.6,3.6,48.90000000000001,49.8
3_29_556_0,2011,Urban,3,India,29,Karnataka,556,Bagalkot,5,3.2,3.6,41.2,49.8
3_29_557_0,2011,Rural,3,India,29,Karnataka,557,Bijapur,5.4,3.6,,50.7,
3_29_557_0,2011,Total,3,India,29,Karnataka,557,Bijapur,5.300000000000001,3.4,3.2,46,43.1
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,5,2.7,3.2,31.1,43.1
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,5.300000000000001,3.4,,47.90000000000001,
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,5.300000000000001,3.3,3,43.8,37.6
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,5.300000000000001,2.7,3,31.2,37.6
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,5.4,4,,58.40000000000001,
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,5.300000000000001,3.7,3.2,52,42.5
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,5,2.9,3.2,34.4,42.5
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,5.300000000000001,4.2,,61.7,
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,5.2,4,3.7,57.8,51.6
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,5,3.1,3.7,39.40000000000001,51.6
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,4.9,4.3,,63.8,
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,4.800000000000001,4,4,57.3,56.8
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,4.800000000000001,3.4,4,45.8,56.8
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,4.9,4,,58.8,
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,4.800000000000001,3.2,3.2,43,41.8
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,4.7,2.7,3.2,31.3,41.8
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,4.4,2.3,,23.4,
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,4.4,2.2,2.2,20.4,20.2
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,4.3,1.9,2.2,13.2,20.2
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,4.800000000000001,3.6,,50.2,
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,4.800000000000001,3.4,3.1,46.90000000000001,40.6
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,4.800000000000001,2.9,3.1,35.5,40.6
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,5.2,3.9,,57.3,
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,5,3.6,3.4,50,47.3
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,4.7,3.1,3.4,38.7,47.3
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,4.7,3.7,,53,
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,4.600000000000001,3.6,3.5,50.6,48.6
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,4.4,3.1,3.5,41,48.6
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,4.800000000000001,3.5,,49.8,
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,4.7,3.3,3.4,44.8,46.40000000000001
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,4.600000000000001,2.8,3.4,34.4,46.40000000000001
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,4.3,2.3,,24,
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,4.3,2.3,2.5,22.9,26
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,4.2,2.2,2.5,20.9,26
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,4.7,2.2,,19.9,
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,4.600000000000001,2.1,2,17.5,14.6
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,4.4,1.8,2,11.7,14.6
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,4.100000000000001,2.5,,28.5,
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,4.100000000000001,2.5,2.6,26.9,29.9
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,4,2.2,2.6,21,29.9
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,4.2,3.2,,42.40000000000001,
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,4.100000000000001,3.1,3.3,40.1,45.2
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,4.100000000000001,2.7,3.3,32.2,45.2
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,4,2.9,,35.8,
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,4,2.6,3.5,28,48.6
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,4,2.5,3.5,27.2,48.6
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,4.2,3.3,,46.6,
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,4.2,3.3,3.5,45.1,50.7
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,4.2,3,3.5,37.8,50.7
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,4.100000000000001,3.1,,42.1,
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,4.100000000000001,3,3.1,39.6,41.1
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,4.100000000000001,2.6,3.1,30.2,41.1
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,4.800000000000001,1.9,,13.9,
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,4.7,1.9,2.1,12.9,18.7
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,4.5,1.8,2.1,11.7,18.7
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,3.8,1.8,,13,
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,3.8,1.7,1.8,12.5,12.4
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,3.8,1.6,1.8,9.300000000000001,12.4
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,4.3,3.5,,50.2,
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,4.2,3.2,3.5,42.8,50
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,4.2,2.7,3.5,32.4,50
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,4.100000000000001,3.5,,49.3,
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,4.100000000000001,3.4,3.5,48.5,50.6
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,4.2,3.3,3.5,44.5,50.6
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,5.5,3.5,,49.1,
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,5.4,3.2,3.1,43,40.90000000000001
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,5.2,2.7,3.1,30.7,40.90000000000001
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,5.9,4.100000000000001,,58.8,
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,5.800000000000001,3.8,3.1,54.3,39
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,5.5,3,3.1,35.8,39
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,4.600000000000001,3.7,,54.5,
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,4.600000000000001,3.5,3.4,48.3,47.40000000000001
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,4.4,2.9,3.4,34.7,47.40000000000001
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,4.4,3.5,,49.2,
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,4.4,3.4,3.5,47.1,50.5
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,4.3,3,3.5,39.40000000000001,50.5
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,4.4,3.2,,43,
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,4.3,3.1,3.4,41,46.90000000000001
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,4.100000000000001,2.9,3.4,35.8,46.90000000000001
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,4.100000000000001,3.3,,45.40000000000001,
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,4.100000000000001,3.3,3.5,44.40000000000001,49.1
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,4.3,3.1,3.5,41,49.1
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,5.100000000000001,2.5,,27.4,
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,5,2.5,,26.5,
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,4.100000000000001,2,,15.9,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,4.4,2.1,,20.1,
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,4.4,2.1,2.5,19.8,30
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,4,1.9,2.5,14,30
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,4.5,1.9,,12.9,
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,4.5,1.9,,12.9,
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,4.7,2.4,,25,
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,4.600000000000001,2.3,1.5,23.9,5.100000000000001
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,3.9,2,1.5,15.9,5.100000000000001
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,4.600000000000001,1.8,,13.3,
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,4.600000000000001,1.8,1.7,13,10.9
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,4,1.6,1.7,9.1,10.9
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,4.3,1.8,,12.8,
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,4.3,1.8,1.9,12.7,15.2
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,4.100000000000001,1.7,1.9,10.9,15.2
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,4.7,2.4,,25.7,
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,4.7,2.4,4.2,25.3,58.40000000000001
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,4.600000000000001,2.3,4.2,21.4,58.40000000000001
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,4.800000000000001,1.6,,9.300000000000001,
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,4.7,1.6,1.9,9.5,13.3
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,4.3,1.8,1.9,12.9,13.3
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,4.9,1.8,,12.5,
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,4.7,1.9,2.3,14.1,22.5
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,3.9,2.2,2.3,20,22.5
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,5.5,2.5,,28,
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,5.300000000000001,2.5,2.2,26.6,19.2
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,4.3,2.1,2.2,17.7,19.2
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,4.7,2.1,,20.2,
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,4.4,2.1,2.3,19.1,22.7
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,3.6,2,2.3,16.3,22.7
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,3.9,2,,17.3,
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,3.9,2,,17.3,
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,4.3,2,,16.4,
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,4.2,2,3,16.4,34.9
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,4.2,2,3,16.3,34.9
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,4.2,1.9,,15,
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,4.2,2.1,3.2,17.7,42.2
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,4.2,2.1,3.2,19.3,42.2
